offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
No,Points,Postcard,Medium,1,No,Medium,2,more than 1,5,No,7.1376758145753705
No,Cash Back,Postcard,Medium,1,Yes,Low,1,more than 1,4,No,7.23561914106675
Yes,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.942881080957511
No,Points,Letter,Medium,more than 1,No,Low,1,1,3,Yes,7.030194126174715
No,Air Miles,Postcard,High,1,No,Medium,2,more than 1,3,No,7.173191742486599
No,Points,Letter,High,1,Yes,High,1,more than 1,2,No,6.879870075492601
No,Air Miles,Letter,Medium,1,No,Low,1,more than 1,5,No,6.957735211287158
No,Cash Back,Postcard,High,1,Yes,High,1,more than 1,3,No,6.839744068365594
No,Air Miles,Letter,High,1,No,Medium,2,1,3,No,7.059402828591277
No,Cash Back,Letter,Low,1,No,Low,2,1,2,Yes,7.002610809994816
No,Cash Back,Letter,High,1,No,Low,1,1,4,No,6.738448659265677
No,Points,Letter,Medium,1,No,Medium,2,1,2,Yes,6.97914527506881
No,Cash Back,Postcard,High,1,No,Low,2,1,4,Yes,6.569481420414296
No,Points,Letter,Low,1,No,Medium,1,1,4,No,7.109266530169233
No,Points,Postcard,Low,1,No,Medium,1,1,2,No,6.686484972049608
No,Points,Letter,High,1,No,Medium,more than 2,more than 1,5,Yes,7.322510433997394
No,Cash Back,Letter,Medium,1,No,Low,2,1,3,Yes,6.942398222425677
No,Cash Back,Letter,High,1,No,Low,2,more than 1,4,No,7.158708530935614
No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,6.957021520285055
No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,4,No,6.78105762593618
No,Cash Back,Letter,Medium,1,No,Medium,1,more than 1,4,No,7.114972679746088
No,Air Miles,Letter,Low,1,No,High,more than 2,more than 1,5,No,6.548577204825286
No,Air Miles,Postcard,Low,1,No,High,1,more than 1,3,No,6.991406851477747
No,Air Miles,Postcard,Low,1,No,Low,1,1,3,Yes,6.896188642610672
No,Air Miles,Postcard,Medium,1,Yes,Low,2,1,3,Yes,6.8684945650288345
No,Air Miles,Letter,Low,1,No,Medium,2,1,3,Yes,7.014589707895964
No,Air Miles,Letter,Medium,1,No,High,2,1,4,Yes,7.078341579557671
Yes,Cash Back,Letter,Low,1,No,Medium,2,1,5,Yes,7.25063551189868
No,Cash Back,Letter,Medium,1,No,Medium,1,1,2,Yes,7.052937288826635
No,Points,Postcard,Medium,1,No,Medium,1,1,5,Yes,6.4559844179974615
No,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,6.846145797350446
No,Cash Back,Postcard,Medium,more than 1,No,Medium,2,1,3,Yes,6.590987625635259
No,Points,Letter,High,1,No,Medium,1,1,4,No,7.011439390259019
No,Points,Letter,Low,1,No,Low,more than 2,1,4,No,7.14243206611002
No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,Yes,6.916467219584159
No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,7.521182616408847
No,Points,Letter,High,1,No,High,2,1,4,No,7.039660349862076
No,Cash Back,Letter,Medium,1,No,High,2,more than 1,5,No,7.098995281283338
No,Air Miles,Postcard,Medium,more than 1,Yes,Low,1,1,4,Yes,6.511002111475994
Yes,Points,Letter,Medium,1,No,High,2,1,3,Yes,6.765038976780541
No,Cash Back,Letter,High,1,No,Medium,2,1,4,No,7.06497268018018
No,Cash Back,Postcard,Medium,1,No,Low,2,1,3,Yes,6.4918609753834335
No,Cash Back,Postcard,Medium,more than 1,No,Medium,2,1,4,No,6.920918265508418
No,Cash Back,Letter,High,1,No,High,1,1,4,No,6.540308238061494
Yes,Points,Postcard,Low,1,No,Medium,1,more than 1,4,Yes,6.83249279448159
No,Points,Letter,High,1,Yes,Medium,2,1,3,No,6.672032945461067
No,Air Miles,Letter,Low,1,No,High,2,1,2,Yes,6.967909201801884
No,Points,Letter,Medium,1,No,Low,2,1,3,No,6.935613607110533
No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,6.8867869725459405
No,Air Miles,Letter,Low,1,No,High,1,1,5,Yes,7.057252290128048
No,Points,Letter,Low,1,No,Medium,2,more than 1,4,Yes,6.802672502528985
No,Cash Back,Letter,Medium,1,No,High,2,1,4,Yes,6.900982394694708
No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,3,No,6.836259277277067
No,Points,Letter,High,1,No,Medium,1,1,3,No,6.904499986261464
No,Points,Letter,High,1,No,High,more than 2,more than 1,4,No,7.197622462339255
No,Points,Letter,Medium,more than 1,Yes,Low,2,1,4,No,6.932691764272168
No,Air Miles,Postcard,Medium,1,Yes,High,2,1,3,No,6.7804899279362605
No,Air Miles,Postcard,Low,1,No,High,1,more than 1,5,Yes,7.226572580364629
No,Air Miles,Letter,Medium,1,No,Medium,1,1,4,Yes,7.031962082436324
Yes,Cash Back,Letter,Low,1,No,Low,1,1,3,Yes,6.864064590357404
No,Air Miles,Letter,Low,1,Yes,Medium,more than 2,more than 1,2,No,6.758384822327868
No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,2,Yes,6.760704336270102
No,Air Miles,Letter,Low,1,No,High,1,1,1,No,7.336285660021297
No,Points,Postcard,Medium,1,No,High,more than 2,more than 1,4,No,6.920918265508418
No,Air Miles,Letter,High,1,No,High,1,1,2,No,7.1532472339601085
No,Cash Back,Letter,High,1,No,Low,2,1,3,Yes,7.05142262879455
No,Air Miles,Postcard,High,1,No,Low,2,more than 1,4,No,6.7013459266590925
No,Points,Letter,Medium,1,No,Low,1,more than 1,3,No,6.803782688599159
No,Cash Back,Letter,Medium,1,No,Low,1,more than 1,4,Yes,7.049037803816026
No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,7.083597557178334
No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,7.107015889833015
No,Air Miles,Letter,Medium,1,No,Low,1,1,3,Yes,6.907505247726927
No,Air Miles,Letter,Medium,1,No,Low,2,1,3,Yes,6.909503749516254
No,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,4,Yes,7.106606137727303
No,Cash Back,Letter,Medium,more than 1,No,High,2,more than 1,6,No,7.110900183789657
No,Air Miles,Letter,Low,1,No,High,2,1,4,No,7.133495456143613
No,Cash Back,Letter,Low,1,No,High,2,1,3,Yes,7.094234845924755
No,Air Miles,Postcard,Medium,1,Yes,Low,more than 2,more than 1,5,Yes,7.064331586024234
No,Points,Letter,Medium,1,No,High,2,1,4,No,6.95868600765068
No,Points,Postcard,Medium,1,No,High,1,1,3,No,6.511002111475994
No,Points,Letter,High,1,No,Medium,1,more than 1,2,No,7.093196963112336
No,Air Miles,Postcard,Medium,1,Yes,High,2,1,5,No,6.89213389807918
No,Air Miles,Letter,Low,more than 1,No,High,2,more than 1,2,Yes,6.908504997872683
No,Air Miles,Letter,High,1,No,High,1,more than 1,3,Yes,7.090493415661308
Yes,Cash Back,Letter,Low,1,No,Low,more than 2,1,4,No,7.149131598557407
No,Air Miles,Postcard,Low,1,Yes,Low,1,1,3,Yes,7.015936811826665
No,Air Miles,Letter,Medium,1,No,High,2,1,5,Yes,6.468862644761455
No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,6.733104228492402
No,Air Miles,Postcard,High,more than 1,Yes,Low,1,1,5,No,6.992555880674602
No,Air Miles,Letter,Low,1,Yes,High,more than 2,1,5,Yes,6.632331103925858
No,Air Miles,Letter,High,1,No,High,more than 2,1,3,Yes,6.951772164398911
No,Air Miles,Letter,Low,1,No,High,1,1,2,Yes,7.03900281559181
No,Points,Postcard,Medium,1,Yes,Medium,2,more than 1,5,No,6.838405200847344
No,Points,Postcard,High,more than 1,No,High,1,1,5,Yes,7.098788776378113
No,Cash Back,Letter,Low,1,No,High,1,1,3,No,7.231467885218042
No,Air Miles,Letter,Low,1,No,Medium,2,1,5,Yes,6.976814814913632
No,Points,Postcard,Medium,1,No,High,2,1,4,Yes,7.116597045585487
No,Cash Back,Postcard,High,1,No,Medium,more than 2,more than 1,4,Yes,6.503164788284634
No,Points,Postcard,Low,1,Yes,Low,2,1,3,No,7.213031659834869
No,Cash Back,Letter,Low,1,Yes,Medium,more than 2,1,5,Yes,7.21211008572117
Yes,Points,Postcard,Medium,1,Yes,Medium,1,1,1,Yes,6.652540396667858
No,Cash Back,Letter,High,1,No,Medium,1,1,2,Yes,6.84587987526405
No,Cash Back,Postcard,High,1,Yes,High,1,1,3,Yes,7.006242225696791
No,Points,Letter,Medium,1,Yes,High,2,1,5,Yes,6.988413181999592
No,Cash Back,Letter,High,1,No,High,2,more than 1,5,No,6.594071403991356
No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,6.816462020535746
No,Air Miles,Postcard,Medium,1,No,Low,1,1,4,No,6.70716791338129
No,Cash Back,Letter,Medium,1,No,Low,2,1,4,Yes,6.8966943316227125
No,Points,Letter,Medium,more than 1,No,High,more than 2,1,4,No,7.236699249182559
No,Cash Back,Letter,High,1,No,Low,1,1,4,Yes,6.963662910920433
No,Cash Back,Postcard,Medium,1,No,High,2,1,4,No,6.740814824226485
No,Cash Back,Postcard,High,more than 1,No,Medium,more than 2,more than 1,4,Yes,7.088408778675395
No,Cash Back,Letter,Medium,more than 1,No,High,2,more than 1,1,No,6.945773346169658
No,Points,Postcard,Medium,1,No,Medium,1,1,5,Yes,6.980540948707785
No,Points,Postcard,Medium,more than 1,No,Low,2,1,2,No,7.242440205029254
No,Cash Back,Letter,Medium,more than 1,No,Low,more than 2,1,3,No,6.937556770218927
No,Air Miles,Letter,Medium,1,No,Medium,2,1,2,Yes,7.201170883281678
No,Cash Back,Letter,Medium,1,No,High,more than 2,1,4,Yes,7.086737934510577
No,Air Miles,Letter,Low,more than 1,No,High,1,1,4,Yes,6.397762641520038
No,Air Miles,Postcard,Low,more than 1,No,Low,1,1,5,Yes,7.157735484249907
No,Points,Letter,High,more than 1,No,Medium,2,1,4,Yes,6.771362654076582
No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.4979055725561485
No,Air Miles,Postcard,High,more than 1,No,High,2,more than 1,3,No,6.639222025369117
No,Points,Postcard,Low,1,No,Low,more than 2,more than 1,3,No,7.265604533148638
No,Points,Letter,Medium,1,No,Low,2,1,3,Yes,6.8911176378291135
No,Air Miles,Letter,High,1,No,High,more than 2,1,3,No,6.70073110954781
No,Cash Back,Postcard,High,1,Yes,Low,1,1,4,Yes,6.79821939191383
No,Points,Letter,High,more than 1,Yes,High,2,1,3,Yes,6.556778356158042
No,Cash Back,Postcard,Medium,1,No,Low,2,1,5,Yes,6.986104245393113
No,Points,Letter,Low,1,No,Medium,1,1,4,Yes,6.809866778163012
No,Cash Back,Postcard,Low,1,No,Low,1,1,5,Yes,6.850920342229599
No,Points,Letter,Medium,1,No,Medium,2,1,3,Yes,7.058543168104206
No,Air Miles,Letter,Medium,1,No,High,2,1,2,No,6.870572487854421
No,Air Miles,Letter,Medium,1,No,High,2,1,5,Yes,6.830604219793722
No,Cash Back,Postcard,Medium,1,No,High,1,1,5,Yes,6.894923300166759
No,Cash Back,Letter,High,1,No,Medium,1,1,3,Yes,7.00397413672268
Yes,Points,Postcard,Medium,1,Yes,High,more than 2,more than 1,3,No,6.961769867288376
No,Cash Back,Postcard,High,1,No,Medium,1,1,3,No,6.657368991274053
No,Cash Back,Letter,Low,1,No,Medium,1,more than 1,3,Yes,6.946975992135418
No,Air Miles,Letter,Medium,1,No,Low,1,1,3,No,7.051639149310715
No,Cash Back,Postcard,Medium,1,No,High,1,more than 1,6,Yes,7.146181453827504
No,Cash Back,Postcard,Medium,1,Yes,Medium,2,more than 1,3,Yes,7.467942332285852
No,Cash Back,Postcard,Low,1,No,Medium,1,1,3,Yes,6.898714534329988
No,Points,Letter,Low,1,No,Low,1,1,2,Yes,7.00850518208228
Yes,Points,Postcard,Medium,1,No,Low,1,1,6,No,6.984253249954862
Yes,Points,Postcard,Low,1,No,Medium,2,1,4,Yes,7.304852137419785
No,Air Miles,Letter,Medium,1,No,Medium,1,1,2,Yes,7.047734589035578
No,Points,Postcard,High,1,No,Medium,2,1,3,No,6.974011074759202
No,Points,Postcard,High,1,No,High,2,1,3,Yes,7.01728210350938
No,Cash Back,Letter,Medium,1,No,High,2,more than 1,4,No,6.941915130628842
No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,2,Yes,6.971199451538672
No,Air Miles,Postcard,Low,1,No,High,2,1,5,Yes,7.045123053274943
No,Cash Back,Letter,Medium,1,No,Low,1,1,3,Yes,6.479661052813611
No,Points,Letter,Medium,1,Yes,Low,more than 2,1,5,No,7.0762314289540384
No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,7.042286171939743
No,Points,Letter,Low,1,No,Low,2,more than 1,4,No,6.9749465285224606
No,Points,Letter,Low,1,No,Low,1,1,5,Yes,7.074328478807953
No,Cash Back,Letter,Medium,more than 1,No,High,2,1,2,Yes,7.195749802615963
No,Air Miles,Letter,Low,more than 1,No,High,2,1,4,Yes,7.111104202968168
No,Points,Letter,Low,1,No,Low,more than 2,1,3,No,6.466533451161854
No,Air Miles,Letter,High,1,No,Medium,1,more than 1,4,No,6.947937068614969
No,Air Miles,Letter,Medium,1,No,High,1,1,3,No,7.103527633500215
No,Points,Postcard,Medium,1,No,Low,1,1,3,Yes,7.096514403434516
No,Points,Postcard,Low,1,No,Low,1,1,3,Yes,6.946013991099227
No,Air Miles,Letter,Low,1,No,High,1,1,4,No,6.577861357721047
No,Air Miles,Letter,High,1,No,Low,2,1,3,Yes,7.122665025369243
No,Cash Back,Postcard,Medium,1,No,High,2,1,5,Yes,7.059402828591277
No,Cash Back,Letter,High,1,No,Medium,1,more than 1,4,Yes,6.9985096422506015
No,Points,Letter,High,1,No,High,2,1,2,Yes,6.979610716082565
No,Air Miles,Letter,High,1,No,Medium,1,1,4,Yes,7.0217533830355485
No,Cash Back,Postcard,Medium,1,No,Low,2,1,2,Yes,7.13069881029368
No,Air Miles,Letter,High,1,No,Low,1,more than 1,5,Yes,7.01211529430638
No,Cash Back,Postcard,High,1,Yes,Medium,more than 2,1,4,No,7.123874215359383
No,Points,Letter,Low,more than 1,No,High,2,more than 1,5,No,6.965788310232747
No,Points,Letter,Medium,more than 1,No,High,1,1,4,No,7.138073034044347
No,Cash Back,Postcard,Medium,1,No,Low,2,more than 1,6,Yes,6.841882534831429
No,Points,Letter,Medium,1,No,Medium,2,more than 1,5,No,7.011213987350367
No,Points,Letter,Low,1,No,Low,more than 2,1,3,Yes,6.998737926694008
No,Points,Letter,High,1,No,High,2,more than 1,4,Yes,6.961059051004448
No,Air Miles,Letter,High,1,No,High,1,1,3,No,7.500943993173251
No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,3,No,6.872387135144345
Yes,Air Miles,Postcard,High,more than 1,No,Low,2,1,4,Yes,6.900982394694708
Yes,Air Miles,Postcard,High,more than 1,No,Medium,more than 2,1,4,Yes,6.991406851477747
Yes,Air Miles,Postcard,High,1,Yes,High,2,1,3,No,7.167616413231509
Yes,Cash Back,Postcard,Medium,1,No,Low,2,1,2,Yes,6.618071203859683
No,Points,Letter,Low,1,No,High,2,1,4,Yes,7.003519900966516
No,Air Miles,Letter,Low,1,No,High,1,1,6,Yes,6.824101893984884
No,Points,Letter,High,1,No,High,1,1,3,Yes,6.914979124071457
No,Points,Letter,Low,1,No,High,more than 2,1,3,Yes,6.903998230104425
No,Air Miles,Letter,Low,1,No,Low,1,1,4,Yes,6.9122451842549895
No,Cash Back,Postcard,Low,1,No,High,more than 2,1,3,Yes,7.131698510466912
No,Cash Back,Postcard,High,1,No,Low,2,1,3,No,6.9167150203536085
Yes,Air Miles,Letter,Medium,more than 1,Yes,High,1,more than 1,4,Yes,6.879612973035857
No,Cash Back,Letter,Medium,more than 1,No,Medium,2,1,2,No,7.106401198695947
No,Points,Postcard,Low,1,No,Low,2,1,5,Yes,6.959873233244244
No,Air Miles,Postcard,Low,1,No,Low,1,more than 1,2,No,6.919683849847411
No,Cash Back,Postcard,Low,1,No,Low,2,more than 1,6,Yes,6.681795265158353
No,Cash Back,Letter,Low,more than 1,No,High,2,1,3,No,6.991406851477747
No,Air Miles,Letter,Medium,1,No,Low,2,more than 1,4,No,7.009634742803308
No,Cash Back,Letter,Low,1,No,Low,more than 2,1,5,Yes,7.260873906718092
No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,No,6.620073206530356
No,Cash Back,Letter,High,1,No,High,2,1,2,No,6.476972362889683
Yes,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,7.244941546337007
No,Air Miles,Postcard,Low,1,Yes,Medium,2,1,5,Yes,7.010763029056366
No,Points,Letter,High,more than 1,No,Medium,1,1,3,Yes,7.255238104551954
No,Air Miles,Letter,Low,1,No,High,2,more than 1,3,Yes,7.346816336518817
No,Points,Letter,Low,1,No,High,2,1,4,Yes,6.909503749516254
No,Cash Back,Letter,High,1,No,Medium,2,1,2,Yes,6.673613973458386
No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,5,No,7.060261750696906
No,Points,Letter,Low,more than 1,No,High,2,1,4,Yes,6.739336627357174
No,Air Miles,Postcard,High,1,Yes,Low,2,1,3,Yes,7.165107001626084
No,Points,Postcard,Medium,1,No,Medium,1,1,4,No,6.627048820266781
Yes,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,6.773938131247798
No,Cash Back,Postcard,High,1,No,Medium,1,1,5,Yes,7.116394144093465
No,Cash Back,Letter,Medium,more than 1,No,Medium,1,more than 1,2,No,6.767918333794338
No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,6.795426094008217
No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,7.260698267831191
No,Air Miles,Letter,High,1,Yes,Low,1,1,4,Yes,6.932203959384447
No,Points,Letter,Medium,1,No,Medium,more than 2,1,4,No,6.731316385346338
No,Cash Back,Letter,Medium,1,No,High,more than 2,1,4,Yes,7.0427231393926215
No,Cash Back,Postcard,Medium,1,No,Medium,1,1,2,No,7.207489432458059
No,Cash Back,Letter,Medium,1,No,High,2,more than 1,3,Yes,6.811794887836226
No,Points,Letter,Medium,1,No,Low,2,1,3,No,6.878583901681857
No,Points,Letter,Medium,1,No,Medium,2,more than 1,3,Yes,7.121454371468347
No,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,4,Yes,7.221105098182496
No,Air Miles,Letter,Medium,1,No,High,1,1,4,Yes,7.082968296538797
No,Points,Letter,Low,more than 1,No,High,1,more than 1,3,Yes,6.856461984594587
No,Air Miles,Postcard,High,1,No,Medium,1,1,4,Yes,7.13747714565647
No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,7.004881989712859
No,Points,Postcard,Low,1,No,Low,2,1,4,Yes,6.623733167361843
No,Air Miles,Letter,Medium,1,No,High,1,more than 1,3,Yes,6.883718701153896
No,Air Miles,Postcard,High,1,No,High,2,1,4,Yes,7.301485130871881
No,Cash Back,Letter,Low,1,No,Medium,2,1,4,No,7.146969010473842
No,Air Miles,Postcard,Low,more than 1,No,Medium,more than 2,more than 1,4,Yes,7.2212878300240275
No,Cash Back,Letter,Medium,more than 1,No,Medium,2,1,3,Yes,6.465755846145999
No,Cash Back,Letter,Medium,more than 1,No,Low,2,1,5,No,6.659614381150889
No,Air Miles,Letter,Medium,1,No,High,1,1,3,Yes,7.068597804098967
No,Cash Back,Letter,Medium,1,No,Medium,2,1,4,Yes,6.675507913418457
No,Points,Postcard,Medium,1,No,High,2,more than 1,3,No,6.842149521884143
No,Cash Back,Letter,High,more than 1,No,Medium,more than 2,1,3,Yes,7.112938504919354
No,Points,Letter,Medium,more than 1,No,High,2,1,4,No,6.765327285849859
No,Air Miles,Postcard,Medium,1,Yes,Medium,more than 2,1,4,Yes,6.888827269096618
No,Points,Postcard,High,1,No,High,1,1,4,Yes,6.987490247000991
No,Air Miles,Postcard,Low,more than 1,No,High,1,1,3,Yes,6.956545443151569
No,Cash Back,Letter,Low,1,No,High,1,1,1,Yes,7.027758071376834
No,Points,Postcard,High,more than 1,No,Low,2,1,5,No,6.591673732008658
No,Points,Letter,High,1,No,Medium,2,1,2,Yes,7.23561914106675
No,Cash Back,Letter,Low,1,No,High,2,1,2,Yes,6.911249168236393
No,Points,Letter,Medium,1,No,Medium,1,1,3,Yes,6.9558309022137
No,Cash Back,Postcard,High,1,No,Low,2,more than 1,4,Yes,7.011439390259019
No,Air Miles,Letter,Low,1,Yes,Medium,2,1,5,Yes,6.907755278982137
No,Cash Back,Postcard,High,1,No,Medium,2,1,4,Yes,6.94721634786305
No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,2,Yes,6.6052979209482015
No,Air Miles,Letter,Medium,1,No,High,more than 2,more than 1,4,No,7.073905108776226
Yes,Cash Back,Letter,Low,more than 1,No,Low,1,1,5,Yes,7.1532472339601085
No,Cash Back,Letter,Medium,more than 1,No,Low,more than 2,more than 1,5,No,6.625060748041395
No,Points,Letter,Low,1,Yes,Medium,1,1,1,Yes,7.014365014040395
No,Cash Back,Postcard,Medium,1,No,High,1,1,4,No,7.045558783129332
No,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.808487277323468
No,Air Miles,Postcard,Low,more than 1,No,Medium,1,1,3,Yes,7.149131598557407
No,Air Miles,Letter,High,1,Yes,Medium,2,1,3,Yes,7.144209844356019
No,Cash Back,Letter,High,1,No,Medium,1,more than 1,3,No,6.466144724237619
No,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,2,No,7.162978723759759
No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,6.974712747107018
No,Cash Back,Postcard,High,more than 1,No,Low,2,1,4,Yes,6.8679744089702925
No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,more than 1,5,Yes,6.975180255296927
No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,Yes,7.091117960284502
No,Cash Back,Letter,Medium,more than 1,No,High,2,1,3,No,7.177973237682275
No,Air Miles,Postcard,Medium,1,No,High,2,1,2,Yes,6.970260484333534
No,Cash Back,Letter,Medium,more than 1,No,High,2,1,3,Yes,6.89213389807918
No,Cash Back,Letter,High,more than 1,No,High,2,1,3,Yes,6.7580945044277305
No,Points,Letter,Low,1,No,Low,2,1,5,No,7.245655067594535
No,Air Miles,Postcard,Medium,1,No,Low,2,1,6,Yes,7.144604477352459
No,Points,Postcard,High,more than 1,No,Low,2,1,4,Yes,7.180450609125595
Yes,Cash Back,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,6.611032461878208
No,Air Miles,Postcard,Medium,1,No,Low,2,1,5,No,7.008731196322139
No,Points,Letter,Medium,1,No,Low,2,1,5,Yes,6.70196036600254
No,Cash Back,Letter,Medium,1,Yes,Low,1,1,3,Yes,7.008279116748436
No,Points,Letter,Low,more than 1,No,Low,2,more than 1,4,No,6.591330737664702
No,Points,Letter,High,1,No,High,2,1,4,No,6.652540396667858
No,Air Miles,Postcard,Low,1,No,High,more than 2,1,5,Yes,6.832762299940707
No,Points,Letter,Low,more than 1,Yes,High,2,1,6,No,6.693633409638385
No,Cash Back,Letter,Medium,1,No,High,2,1,2,Yes,6.956069139260688
No,Points,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.026426808699636
No,Points,Postcard,Medium,1,No,Low,2,1,3,No,6.635290172335217
No,Points,Postcard,Low,1,No,Medium,2,1,3,No,6.8630193851407455
No,Points,Postcard,Medium,1,Yes,Medium,2,1,4,Yes,6.562090923992009
No,Air Miles,Postcard,Low,1,No,High,1,1,2,No,6.496397845169135
No,Air Miles,Letter,High,1,No,Low,2,1,3,No,6.625060748041395
No,Cash Back,Postcard,Medium,1,No,High,2,1,2,Yes,6.570882962339584
Yes,Air Miles,Letter,Medium,1,No,Low,1,1,1,Yes,6.995537192365671
No,Air Miles,Letter,High,1,No,Medium,2,1,4,No,6.683360945766275
No,Air Miles,Letter,Medium,1,No,Low,more than 2,more than 1,3,Yes,6.583409222158765
No,Cash Back,Letter,High,1,No,Low,1,1,3,No,6.997367437671824
No,Cash Back,Postcard,Low,1,No,Low,2,1,2,Yes,7.155591442886719
No,Air Miles,Letter,Low,more than 1,No,Low,more than 2,1,2,No,7.094649697621226
No,Cash Back,Letter,High,1,No,High,2,1,3,Yes,6.898966772949057
No,Points,Letter,Medium,1,No,Medium,more than 2,1,2,Yes,7.031078495014136
No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,4,Yes,7.039879431909179
No,Air Miles,Letter,Low,1,No,Low,1,more than 1,5,Yes,7.093819822054926
No,Cash Back,Postcard,High,1,No,Low,1,1,2,No,7.0346081699780605
Yes,Air Miles,Postcard,Low,more than 1,No,Low,2,more than 1,3,Yes,7.006468751918169
No,Points,Letter,High,more than 1,No,Low,more than 2,more than 1,2,No,6.999194339298919
No,Air Miles,Letter,Low,1,No,Medium,2,1,4,Yes,6.9985096422506015
No,Points,Postcard,Medium,1,No,Low,2,1,6,Yes,6.965788310232747
No,Cash Back,Letter,Low,1,Yes,Low,1,1,5,Yes,6.951532901328025
No,Cash Back,Letter,Medium,1,Yes,Low,more than 2,more than 1,4,Yes,6.948417260701027
No,Cash Back,Letter,Low,1,No,Medium,2,1,4,No,7.299290481556803
No,Points,Letter,Medium,1,No,Medium,more than 2,1,1,Yes,6.896441519081864
